mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,label
-68.61108,-14.741002,-13.600172,-28.247072,-27.482733,2.4861557,-6.551772,-5.58681,-6.53359,3.908637,-1.4962801,-3.1147532,-3.9302824,5.65279,-10.566368,-2.092559,1.694763,4.859578,hungry
-344.40604,55.765217,-22.641083,-4.6920466,-24.160309,-5.3810725,-26.545527,-6.4470434,-18.079699,-4.6754117,-14.265743,-4.003353,-7.163796,-1.1343718,-13.689678,-5.7449183,-7.668094,-3.1934066,hungry
-154.42235,60.619713,-35.985806,-19.45765,-37.73223,-23.321367,-13.056623,-4.116097,4.7302814,14.696318,4.7023225,-9.382898,-15.65392,-9.37359,-12.391044,-7.4135923,-5.8686423,3.3823082,hungry
-287.5433,52.434093,-19.162186,-6.642355,-22.958559,-12.802492,-17.8985,-11.83625,-8.304461,-6.4885635,-5.704642,-6.1659,-8.397405,-6.3998346,-7.7645984,-5.183893,-8.1020155,-4.092433,hungry
-202.13649,112.62353,-0.3320114,-0.5564761,-22.548971,5.4905114,-11.565686,5.7928343,-18.706602,4.243029,-13.254213,1.9006051,-6.6236625,-10.006351,-9.077375,-12.091584,-7.2948003,-9.872397,hungry
-89.92393,-27.727594,-67.939026,2.2535882,-21.353342,8.556004,-30.058245,9.419132,-14.370431,-8.642589,3.2211075,4.308552,-8.191271,5.762323,-0.3992593,-0.51715267,-6.6008673,-4.968214,hungry
-156.01428,16.55225,-37.403805,-9.167057,-23.89564,-8.902288,-10.0536995,-6.9118624,-11.5850315,-4.962829,-11.383337,-7.303676,-2.5998988,8.88181,4.306396,2.6086473,-6.558038,-5.7627244,hungry
-402.28098,51.679672,-5.9435153,-6.962725,-20.788355,7.4441876,-22.015669,-8.393089,-5.307707,-5.883231,-4.4397755,-5.77806,-5.5548077,-0.33181202,-4.9529138,-2.2009556,-5.8263187,-4.879732,hungry
-445.8567,25.041939,-14.574057,5.698798,-2.2685275,7.6354423,0.52118975,-0.023022847,-6.388358,-7.7145386,-5.63641,0.8849526,-1.3516202,-3.258461,-3.5992148,-0.40984017,-6.3765974,-5.347845,hungry
-266.7892,11.222229,-55.731655,2.7150393,-14.746414,-16.810476,4.9860373,-1.8773334,-17.595873,-12.141561,-13.286585,3.2735069,1.3611588,-0.795108,-3.4811168,-5.038623,1.8781316,2.2501082,hungry
-354.77087,24.732992,-57.49712,9.434032,-45.46995,4.923882,-15.472064,4.497367,-15.971941,-3.02501,-7.145331,4.8143773,20.802822,12.373749,-3.5970607,-16.583214,-6.585403,0.08878547,hungry
-503.95572,17.598951,-30.734306,15.441581,-25.528429,-0.358086,-11.994962,-0.2875627,-9.699891,0.3401161,-12.343279,-0.38901183,-8.863436,-2.2833874,-6.0409284,-2.1297226,-4.444053,-1.2174609,hungry
-138.6934,16.96729,1.1684206,-4.8309975,-37.6359,4.3209143,-23.07316,-0.7094573,-9.854198,-12.341566,-5.800192,-8.893031,-12.349202,-8.529009,-12.502219,-2.648704,2.4184005,7.933601,hungry
-303.32452,30.390549,-21.285498,-1.5240105,-23.507113,-35.277733,-15.593791,-12.211846,-2.75011,7.2208734,4.4050517,-4.5789175,-8.380762,-0.36137348,-8.761065,-6.2927136,-0.9389496,1.5277112,hungry
-308.32666,21.115902,3.5674188,-10.147789,-5.7081404,-1.7989228,-7.356419,-4.5561523,-8.742698,-4.1372604,-9.773773,-2.2787962,-9.574078,-3.95617,-8.5283575,-6.0830884,-8.119495,-2.8333735,hungry
-660.5762,67.71464,25.580803,11.608268,1.5515155,2.2943327,-1.4453102,-4.344623,-2.4969864,-5.344858,-3.7739637,-3.4989462,-8.139721,-5.3615975,-7.7095513,-5.279545,-6.718231,-7.6197877,hungry
-295.70804,33.189068,4.910933,-9.0979185,-5.501098,-10.853431,-11.984398,-13.449386,-8.6723585,-6.690668,-12.647395,-8.203831,-10.076532,-5.741036,-9.857399,-3.945216,-7.0839777,-3.5505078,hungry
-226.20006,32.426613,-17.285643,-21.75898,-35.890095,-25.757706,-7.05108,-20.294167,-8.809355,4.7364717,-10.4197645,11.160854,0.9026546,6.4827733,-0.3276721,2.3152657,8.770271,14.820733,hungry
-168.73361,15.788877,-10.16643,-16.660263,-16.367975,4.23178,-25.543585,-11.638592,-13.67772,-14.051446,-15.581619,1.2314575,-8.514439,2.8178935,-11.953001,-4.668494,-10.139273,-3.2376542,hungry
-138.37894,45.25921,-68.79371,-4.9224405,-19.20969,-7.6315646,-7.1347466,-16.873686,-12.570138,-9.737879,-15.366276,-5.800325,-9.228013,-4.3892603,-4.289281,0.63710046,2.0230362,8.197851,hungry
-461.10913,41.938015,-2.7695684,3.483919,1.3862762,5.147842,-19.12401,2.5499387,-10.473345,-8.671052,-11.590877,2.148599,-4.4764867,1.0413938,-9.272906,-3.4321566,-8.232247,-5.5947337,hungry
-14.803537,-3.8755505,-18.079588,-28.135471,-0.004105027,-14.2057705,-4.067278,-8.902561,-11.595418,-1.5477159,-12.561957,-2.594358,-3.572067,-4.380262,-7.479153,-0.35035923,-4.081412,-3.2589056,hungry
-99.536224,17.890518,-33.45944,-18.36566,-39.107662,2.9087439,-18.400156,-6.4935794,-18.891033,2.9497032,-12.000466,9.299303,-2.4721296,3.9788966,-10.498087,-8.323237,-7.9403944,-3.0630352,hungry
-134.79558,-7.649624,-24.60246,-10.715191,-1.0179361,1.7567868,-12.468967,-1.2594806,-10.389205,0.40272683,-6.316074,-1.8910019,0.92247885,-0.73196286,-6.702995,1.92997,1.1262261,-6.889273,hungry
-231.90318,14.4104595,-24.289858,-21.320986,-29.52566,5.5479674,-19.905764,-4.3537626,-13.995147,-5.8426037,-4.456973,-0.35058427,-0.3362975,-1.4010382,-8.498698,-2.8513021,-4.3258843,-4.4826207,hungry
-155.07748,86.04033,-13.910516,-10.57551,-22.5848,-6.7773905,-12.463405,-8.84518,-12.617705,-7.97833,-9.344179,-6.11993,-6.6222506,-2.0885534,-6.431235,-3.1185179,-7.886399,-4.788114,hungry
-494.89383,39.58316,-53.565502,-3.1968448,-33.821285,0.4784651,-2.2149272,-3.9612546,-9.3288555,-8.11005,-11.615003,2.2512279,15.458638,13.604741,-1.139513,-9.971162,-1.8947477,1.2298517,hungry
-254.42651,30.718958,-37.727493,-16.558054,-42.972973,18.793978,-9.468042,-19.045712,-10.654701,-13.975971,7.282075,12.959351,3.8280213,-3.2178593,-18.220358,-4.793648,-0.6942841,-4.4344087,hungry
-120.90308,60.842987,-32.096367,16.834038,-17.219893,10.553119,-18.370453,-7.03816,-20.157825,-2.8718863,-10.3956995,0.15773399,-18.194445,-9.069776,-10.88892,-9.041779,-11.082551,-7.245385,hungry
-338.1639,23.713568,-41.77916,-13.436163,-9.382618,0.118766725,-26.501234,-10.837326,-12.518392,-7.3153734,-13.924626,-8.517162,-7.2799153,-0.18401898,-6.7594895,-3.0398512,-2.4674459,1.2897178,hungry
-242.85422,-5.9001765,-25.17473,4.2069163,-21.01308,-5.832354,-13.571583,-0.83599544,2.8910954,5.145327,-12.6959715,-8.824071,-4.987205,-8.418337,-7.135504,1.0620115,0.49133745,1.3243736,hungry
-154.74402,-4.7660465,-45.074013,-16.512669,-33.78698,-1.5900854,-10.402622,4.6091814,-24.034054,3.9878414,-1.7849289,10.878733,-6.084839,-4.2175364,-12.916702,-2.830256,-9.517989,-0.55157745,hungry
-208.77597,79.49685,5.46325,-13.363941,-26.241104,-6.4507456,-17.630857,-13.482863,-15.062531,-3.9243805,-4.9669356,-4.611992,-15.284886,-12.768008,-15.537713,-10.872266,-12.2166,-7.11118,hungry
-359.56192,45.50424,-13.307988,-6.7821116,-30.194332,7.448913,-11.6496725,-3.5332434,-12.0028515,-6.9990206,-15.0915,-4.466706,-3.808733,10.08262,5.061387,-2.3602583,-13.815815,-5.732254,hungry
-99.06143,32.992836,-0.0177409,-49.84845,-26.359043,-10.866685,-13.209896,-12.790759,-9.526729,0.8440522,-4.9025345,0.096918225,-6.373332,-0.68762046,-8.962533,0.5400714,-3.3189216,-2.4049015,hungry
-236.48479,60.38865,-48.62499,-32.243446,-51.324497,3.0903265,-9.422608,-18.999407,-14.449083,-0.58033043,-0.36420572,-4.6500397,-18.390356,-5.4109287,-6.761945,-0.37848514,1.0492299,1.9835757,hungry
-27.347094,4.0417647,-60.010952,-38.595394,-22.231724,-0.68510234,-10.3935995,-0.721515,-15.941023,2.5748403,-9.696316,6.094296,-1.8884245,0.8944876,-9.265646,-5.3444924,-7.5872903,-1.8962483,hungry
-200.04768,20.917448,-51.21191,-11.727998,-36.40222,-10.32703,-4.2686114,4.8117256,2.0719302,-2.9201334,-24.896042,-1.7068352,-7.327265,-9.102637,8.530415,8.95676,-9.456904,-3.5698774,hungry
-194.27608,50.31994,-76.23217,11.885618,-50.74786,2.6565313,-17.567614,-1.0344268,-14.9747,-12.631148,-11.966893,0.26923168,9.254177,13.254652,2.2854123,-1.0660416,-1.9752138,-3.746351,hungry
-482.68527,45.460915,-20.8792,5.983117,-24.959496,11.8321495,-8.733742,-6.7759404,-18.417536,-8.88699,-7.243786,-6.0508585,-7.264384,-7.1481657,-13.772943,-6.2272024,-8.297485,-3.858468,hungry
-195.39903,63.500553,-36.13098,-3.3519444,-6.1900406,-16.67112,-13.684116,1.0988351,-20.341972,-6.4210477,-6.8700194,11.950489,0.22737317,11.611955,-9.259993,-10.801297,-7.257066,-2.7970989,hungry
-98.61486,140.83795,3.6772723,11.193492,-5.2975817,-3.3405402,-14.006888,-4.624687,-12.856647,-10.612421,-9.167684,-8.628076,-11.213495,-9.10089,-12.268378,-7.7173033,-11.344529,-8.548906,hungry
-454.67508,63.031433,-36.268593,-2.4962928,-22.292967,-16.851585,1.0521216,-9.295286,-11.145174,-8.173199,-11.453261,-3.5573518,9.117668,16.01369,4.265473,-6.073712,-9.060482,-4.367203,hungry
-241.87024,-15.60658,-2.2664216,-38.09401,-14.056715,17.704847,-46.20437,1.0134904,-13.991115,-5.104416,-13.30019,9.367542,3.646187,22.401155,-1.5857031,-4.7349057,-12.223779,-2.3503554,hungry
-216.68422,36.823406,-27.86589,-4.7580733,-24.2871,4.7503085,-1.9760352,-18.854647,-17.671186,-17.187588,-16.259085,-4.277873,-8.9839,-1.3484836,-3.898131,-5.301442,-10.210145,-4.9917016,hungry
-215.46545,7.6703815,-46.503777,-2.5016072,-28.098116,14.341432,-19.011318,-10.545592,-11.641647,-10.717041,6.957639,5.3869424,-6.292335,-4.2311482,-7.9443884,-1.7306099,-7.0244055,-8.570204,hungry
-174.31894,37.101463,-34.744873,-31.389853,-34.07286,4.7599025,-4.1561475,-4.5063624,-11.348664,-7.346266,4.4424834,-1.6758398,-7.299611,-6.117633,-10.532834,-4.8758554,-10.756843,-1.8605884,hungry
-423.01605,54.318054,11.352718,-11.222252,-30.262444,0.24076541,-16.096813,-11.19447,-11.203546,-10.013571,0.04859825,5.169738,5.3196173,6.1224513,0.48364815,0.8388058,-5.0241594,-9.6248045,hungry
-436.1928,46.00466,-2.4619927,-1.233067,-8.337324,-1.3417094,-9.618658,-6.319003,-10.930754,-2.529575,-8.52004,-3.3815997,-8.973005,-7.245622,-9.223596,-5.5830216,-9.108922,-6.8836703,hungry
-435.0586,39.34918,8.022188,-12.386595,1.9005915,-7.193399,-4.6545644,-3.6608083,-6.467505,-3.6680093,-9.201806,-11.242335,-7.5098395,-5.737996,-10.032786,-6.68312,-1.5159447,3.559211,hungry
-424.58728,71.857475,-33.154026,-4.8462467,-21.08556,-9.071236,-7.871207,-1.178054,-15.064539,-4.0615373,-11.11482,-7.9718957,-11.902217,-4.7386127,-13.723463,-7.710236,-5.081358,-0.13957113,hungry
-157.55222,19.386917,-15.70987,5.2043953,-27.297266,-4.5775785,-0.47412086,-12.860543,-12.657949,-8.184396,-2.5419242,-2.5254092,-9.9053135,-12.114266,-9.462707,-4.532337,-10.426662,-4.8131795,hungry
-237.55797,62.44012,-15.992792,-5.481062,-28.250994,-2.3068187,-20.34642,-1.2460463,-24.560276,-8.128976,-23.548033,0.5632337,-5.5268574,3.9139516,-13.617013,-12.265229,-8.651461,-0.5421912,hungry
-307.00735,26.992544,-25.893257,-14.769231,-33.44092,8.037575,-16.270649,-11.908387,-1.5856893,14.818309,6.456212,0.13815342,-19.921007,-8.26647,-6.9076433,-10.281537,-5.2065973,3.673301,hungry
-232.46439,7.3954706,-63.71869,-2.53554,-31.92484,9.51065,-2.1758723,-5.08082,-5.216439,-6.3625517,-10.744101,-0.20189282,-5.6464868,-2.635113,-5.0354085,-5.61868,-4.158937,-3.7900672,hungry
-121.220665,61.21294,-33.834267,5.4814315,-34.54692,-9.965248,-6.890236,-8.294577,-12.328331,-9.747138,-9.274765,-4.3547606,-2.6290941,3.9162223,-3.2826567,-1.9094809,-7.799301,-5.5611367,hungry
-124.1779,15.971963,-9.418771,19.77135,-32.745975,5.7323074,-34.56738,-9.8965225,-17.124073,-9.442438,-13.936598,-3.0706224,-6.2261157,1.7642688,-5.526434,-1.1190999,-2.790391,-0.43490097,hungry
-253.41731,48.945343,-14.830045,21.416128,-24.973751,-1.5465993,-21.46209,-0.48772478,-3.9990032,-0.12620778,-5.3575387,-2.5220397,-10.533614,-7.2402244,-8.227434,-4.921715,-3.4880126,-1.8356637,hungry
-85.8716,46.986645,-18.539175,-15.45503,-8.548255,16.833778,-12.207056,-11.45216,-13.758394,-3.883611,-7.5353737,3.8972883,-5.7911797,-8.60655,-9.814042,-4.0832753,-12.902446,-9.281014,hungry
-192.19334,29.91781,-41.140472,-9.511507,-39.476105,-21.477516,8.396788,-9.060335,-8.732183,0.84694785,-11.0273285,1.5576063,-5.5137205,-12.097285,-12.696994,1.7876765,-1.5007186,0.6856578,hungry
-264.5912,22.287003,-35.825718,8.184434,-16.776892,-23.723537,-3.8138123,-9.401342,-10.922334,-0.30008677,-14.0297985,-4.996003,-9.167676,-3.7629147,-1.6535743,-3.6201766,-6.918841,0.613321,hungry
-568.0741,44.375854,-9.3595085,-16.585304,-16.919514,0.035899445,-7.7623057,-7.1911836,-5.2006383,-0.6672565,-6.5068636,-7.154638,-12.922105,-5.4589095,-3.3311915,0.38953513,-0.46286196,-5.540107,hungry
-228.57382,33.652977,-23.395567,-17.267899,-27.039202,-12.761642,-19.495596,-15.906664,-24.9526,-10.080147,-17.37985,-0.6447124,0.5051358,-5.0409017,-11.775849,1.258043,-0.28403065,2.203082,hungry
-240.34926,51.19982,-29.558254,-14.567863,-39.17692,-18.706099,-5.8536944,-21.106876,-17.892742,-14.247945,-16.41882,10.029688,7.6305475,1.5964303,-10.6107645,-12.818751,-2.3729866,-5.2795925,hungry
-319.58575,44.050144,1.3727537,1.7057621,-38.187492,-5.932361,-15.904303,-12.65088,-12.723755,-9.539225,-5.6548324,-5.115209,-4.3294525,-4.287512,-7.2956414,-1.1901511,-7.289239,1.7293413,hungry
-224.68414,47.726406,-38.750134,-24.27387,-17.967049,24.108091,-27.20856,0.5979127,-26.618515,-13.266095,-8.861054,0.54517037,-2.250161,-9.899769,-9.651838,-9.025254,-9.462807,-6.560349,hungry
-399.41342,67.949066,-24.892824,-10.703458,-18.842234,-15.975349,-3.1519022,-1.9305888,-14.955201,-6.6877923,-12.28491,-10.486502,-8.965222,5.7766724,4.468976,4.2868743,-3.5594857,-2.4767044,hungry
-358.97827,42.275887,-39.168007,-9.134445,-20.318462,-31.488354,-13.67859,-8.109287,-17.071924,-0.6242833,-6.8065476,-8.952827,-3.5171752,-2.706952,-2.175975,-2.1515594,-4.9339657,-1.7969998,hungry
-183.02809,-37.752987,-43.518913,8.03143,-16.671247,-1.4338666,-12.44667,-2.3777115,-6.334036,4.7148814,-12.198851,1.0270051,-6.385622,-1.7059875,-6.7386117,-2.1437495,-7.3676763,-1.2554137,hungry
-282.56424,37.647594,-19.706736,-27.216757,-30.260418,1.6078095,-26.20396,-7.0032935,-14.973729,3.641065,4.512046,-4.4023004,-8.460279,-6.040839,-4.011741,-4.8721642,-8.162831,-0.35675547,hungry
-144.0098,33.2986,-30.030958,-22.989712,-32.864437,-6.7018237,-14.07232,2.19776,-2.1045763,2.0535607,-13.649568,-14.556309,-15.300657,-4.4154496,-7.2403793,1.1127682,2.3686585,1.7752502,hungry
-45.426598,-20.969425,9.90271,-24.937805,-5.8926167,-0.73350775,-10.566613,-17.745527,-6.036872,-12.237586,-13.877771,-1.3010911,-6.4227858,1.2213838,-5.2892313,-2.191116,-0.73300534,-1.2085756,hungry
-55.341175,34.794914,-1.470633,-16.314798,-0.8127873,-2.8006427,-17.560562,-12.476412,-14.506577,-10.016485,-10.798267,-7.4317517,-13.209952,-5.712766,-4.7856817,-0.56614166,-6.301482,-3.9596195,hungry
-164.49664,62.427967,-28.554228,5.958651,-11.641697,13.59713,-20.676407,-10.00298,-21.537186,-12.485754,-11.938758,4.807299,-11.18548,-6.170529,-17.517149,-6.2437453,-9.455631,-9.638682,hungry
-498.70703,39.842335,-34.655544,-13.57863,-18.172169,-4.229056,-0.04276873,-5.985447,-6.7001867,-5.311863,0.21681023,8.317623,-6.3383455,-7.553335,-4.2093573,0.29573753,-13.355327,-7.0497985,hungry
-214.63141,-19.513626,-26.613985,-0.17363499,-17.496382,5.7471123,-23.367907,7.1376657,-5.035217,17.70382,10.449689,-3.9230225,-12.180842,-1.0863066,-5.3795886,-11.130625,-7.6726694,9.51803,hungry
-386.31042,104.466415,26.478243,-7.2181225,4.56586,2.688132,-4.6407995,-1.132724,-5.9495916,-0.61772543,-9.14034,-0.31507108,-8.828169,-4.621218,-8.6242895,-5.275427,-7.4645176,-6.243311,hungry
-421.25626,49.384335,-23.930182,-3.3750427,-13.618709,-14.690061,-21.173565,-18.953577,-19.318226,-14.592787,-3.414235,3.5471299,-4.805266,-3.840608,-2.984745,0.88202524,2.9396207,5.0224123,hungry
-182.84583,21.53864,-22.032211,-9.910848,-12.306509,0.44564497,-14.089629,-4.3331,-15.833875,-7.8899536,-11.313572,-4.111929,-13.26321,-11.5766735,-7.983534,-5.800857,-6.540697,-4.482398,hungry
-239.2871,49.405884,-20.093147,-13.879492,-32.52603,-7.1839943,-20.633959,-12.251872,-2.4286063,-0.09954356,17.026623,11.959796,-10.104671,-8.241863,-14.491542,-2.595515,-18.43334,-6.8662744,hungry
-179.20834,-18.889103,-43.855442,9.552861,-29.568148,-2.4633784,-4.355868,-14.12918,-19.08477,13.476583,3.8663394,0.9096521,-7.439681,-5.995341,-0.3249319,-3.5932148,-6.5155687,3.9871504,hungry
-111.77382,-28.867275,-44.031097,1.1935254,-29.171862,1.589098,-27.777252,7.1126614,-18.914167,11.573475,-3.1248028,-0.5283374,-14.791402,-2.4752162,-4.1851296,-9.0272875,-2.4282873,-2.3820112,hungry
-143.1417,42.07747,-30.983095,-19.521357,-18.945423,-17.708641,-10.135565,-7.0671215,-15.717592,-3.5138662,-8.691145,-7.0113463,-0.690752,0.21874744,-0.35018817,-0.5047485,-3.4624627,-1.5217476,hungry
-136.15976,-32.622448,-5.1048265,-6.3596926,-28.02025,9.168551,-9.548873,-2.315429,-20.991524,1.3117676,3.276711,7.2957892,-2.8757534,1.8315588,-0.46458206,0.61079866,-1.5419246,0.8444976,hungry
-361.625,60.647247,-24.174892,12.010291,-30.574991,3.132564,-18.958889,-6.769166,-20.406504,-3.8821824,-8.184366,-8.367446,-22.25333,-12.9076,-13.279697,-4.35713,-7.2701025,-3.0161245,hungry
-96.86176,-38.26058,-65.74172,-22.236671,-10.197051,5.194515,-8.48398,-9.037045,-4.3764,-2.758375,-11.981045,5.9370275,6.2465596,3.4466074,-6.504337,-2.368915,-1.8581548,0.34318107,hungry
-251.98428,54.962658,-46.981358,-16.003414,-54.852776,-5.227824,4.8263497,-4.917851,-6.3115854,1.1021252,-7.133229,5.8517084,1.5301813,-10.100082,-10.67672,-2.721352,-7.0591774,-10.081202,hungry
-197.15837,45.23257,-42.09739,6.0637126,-36.590004,4.9473653,-23.011381,-5.4022837,-12.51216,4.269594,-8.335296,-1.6067849,-8.691014,0.08197447,-10.45976,-7.9543767,-4.7699423,-8.776335,hungry
-238.5792,93.46112,-39.853714,-12.074232,-25.811235,4.2120786,-15.976165,-12.969664,-19.073107,-11.518323,-10.561479,-6.9069333,-7.168087,-1.2030088,-6.8076606,-9.783425,-8.324385,-3.6664371,hungry
-250.98836,18.827396,-42.000004,-9.648727,-22.403574,-5.7412143,-19.937622,-5.080178,-14.867241,-3.8119793,-2.3538072,-0.07446357,1.5259169,-9.200889,-5.516043,-3.669855,-7.2949395,-0.7375039,hungry
-236.07799,10.606515,-65.219864,4.88069,-12.272517,-11.123088,0.6806059,-6.7988257,-15.600239,-6.889697,-12.619954,-3.5742085,5.885446,11.545173,-1.6859208,-3.678999,-2.2436824,4.932919,hungry
-143.07085,-10.114681,0.80157024,-22.39249,-37.37818,-9.3628435,-15.227551,-18.460537,2.6991482,17.718504,6.0348434,5.8765826,-20.10394,-4.8225136,-6.690253,-11.712346,-10.408899,5.6800337,hungry
-171.41084,53.33875,-5.816722,23.653154,-4.30311,16.753595,-6.568857,-5.5826216,-5.43292,1.0529033,-4.4501967,-4.275534,-10.55229,-3.8731003,-9.531827,-9.124514,-10.386995,-8.2010355,hungry
-315.1007,-5.3701315,-28.68243,-13.967791,-15.598742,-10.436013,-0.66952693,4.902807,-0.2520309,4.459173,-7.424853,-7.2385383,-4.658886,2.7518926,-4.008968,-3.1589255,3.6193213,2.5769458,hungry
-225.86597,-6.944291,-45.790745,10.1110115,-21.84041,-5.618544,-6.7836003,-8.16305,-19.217384,-5.667723,-12.390112,-0.4545375,6.135201,6.6666307,-5.0824065,-0.11101993,0.631842,-0.7424671,hungry
-295.01447,60.084187,-26.676506,-8.177282,-30.049225,-15.652698,-12.253105,-10.863581,-6.609854,-6.1207495,-1.5405866,-5.06726,-6.469191,-1.1826686,-7.230099,-6.067931,-7.097416,-2.2454548,hungry
-146.30443,-53.40366,-31.02908,-1.6007539,-39.626797,1.375669,-16.420055,-0.0021288123,-11.66973,9.059919,-17.731386,12.98113,-4.7141166,-3.2658646,-4.742399,-3.3495574,-5.6142287,-4.7921276,hungry
-268.25763,68.00896,-69.35784,-10.732468,-3.1856856,1.8521342,-9.090029,-16.965187,-13.8025055,0.7852781,-18.622198,-7.9502125,-6.3881526,5.563378,-0.33540422,8.4124975,-0.51037157,-5.6332026,hungry
-169.77579,34.447887,-60.266186,5.445866,-45.776176,5.2463336,-18.71162,-8.225345,-11.126021,-12.682253,-18.301998,-3.7482874,-11.453621,11.205474,5.9536915,5.9738517,-5.4656854,-5.037637,hungry
-168.10257,17.950876,-32.97244,-16.766481,-8.83745,-9.585835,-19.245945,-14.904493,-13.352094,3.5565968,-1.3343921,0.44750926,-12.126457,-1.7449843,-3.076112,-3.37595,-5.0430565,2.6571994,hungry
-208.16148,51.241356,-34.693718,-3.812018,-43.13982,-41.96601,-18.300522,-6.8909907,-35.445538,4.894797,-5.372276,1.5103549,9.033312,17.614939,2.3353965,-4.1536546,-8.345238,-4.096885,hungry
-93.13122,-3.6384754,-26.80984,-4.5138354,-13.545046,0.5887564,0.6606107,-13.177559,-8.805734,-1.9408067,-10.926071,-0.33307242,-0.62117326,-5.6043873,-5.1068006,-3.0913801,2.210444,-0.42229378,hungry
-282.50055,52.938396,-12.577806,5.4138117,-22.256899,-11.728545,-20.264963,-16.75863,-22.914984,-15.00651,-15.695479,-5.009905,-12.649284,-6.160905,-15.847123,-7.288204,-8.20741,-4.510329,hungry
-412.73434,9.399617,-14.175634,-23.90903,7.3073535,-6.627891,-1.7724205,0.07206439,-3.9539697,3.2905061,-12.427578,4.1351595,-5.5370655,-5.068479,-15.255713,0.81796473,-7.6840596,-0.8227969,hungry
-202.29742,-10.48681,-52.694508,-8.111484,-37.38949,6.711576,-12.643949,0.30236718,-13.072696,-2.1337285,-2.896195,7.761765,2.7590134,-2.2492507,-12.067963,-2.3261032,-4.4377494,-1.938822,hungry
-159.1526,-20.654877,-19.521461,6.4882603,-0.7641789,-4.37795,-6.9876156,-6.299192,-24.292852,-2.8761573,-11.716547,7.751228,3.5182667,6.1974745,-7.7157006,-0.12136198,-3.2345192,-3.1910777,hungry
-144.44547,36.525974,-31.634672,-13.456294,-36.771374,-7.1697807,-4.4669523,-13.047865,-0.22413132,1.1333876,1.1920073,-4.3491135,-13.88317,-7.354434,-17.003527,-6.3313117,-5.1760955,1.5516428,hungry
-290.512,53.017982,-21.027208,-1.1337864,-21.526443,-9.114514,-14.599814,-7.6436367,-11.283606,-11.471675,-10.521963,-7.825847,-10.170527,-3.6214142,-8.044933,-7.154635,-8.039239,-7.930523,hungry
-556.56573,71.86591,3.261046,16.36491,2.9687326,-1.0998492,-6.205823,-2.8004384,-8.09566,-8.1274,-7.7240033,-5.279792,-6.3903875,-5.5462728,-3.7618227,-6.3654895,-9.700165,-7.158802,hungry
-531.57086,40.178055,-45.594017,-6.5128384,-37.211285,-2.5354724,-1.1441859,-7.2313137,-2.7090545,1.9436041,-4.5929575,2.7719257,-1.582074,-3.9212947,-3.7405825,-1.6246943,-3.0397754,-1.2829652,hungry
-217.73836,39.18606,-20.611656,-5.593525,-31.538471,-19.693436,-7.865711,-19.034334,-3.074026,-3.8962753,0.86422944,9.156706,3.8075936,-1.9830246,-10.811182,-13.45654,-5.6370735,-3.747272,hungry
-191.15726,2.9379976,-41.851505,-41.27454,-34.092648,29.853758,-40.19982,2.8189023,-14.256217,23.240492,1.1856107,-2.5771012,-15.789772,-2.2341437,-1.3136129,-16.717144,-9.010298,4.433026,hungry
-258.2344,33.812786,-88.59309,-34.619324,-18.69955,4.6984105,-9.69123,-11.6066065,-1.833147,10.843145,5.9884467,2.726192,-11.529898,-6.731751,-8.612623,3.7603235,-11.748376,-2.0500145,hungry
-328.20422,68.08846,-18.731401,-17.814293,-37.094063,-3.8523164,-29.929068,-1.791387,-12.826935,4.6702056,-13.609369,-3.762983,-12.556127,2.6276271,-1.7442905,4.293795,-0.31236282,-5.336758,hungry
-66.18219,-11.319097,-17.508186,-30.855265,-23.461258,5.265229,-14.480109,-4.3000765,-10.250407,6.574911,6.140374,1.2444146,-5.5036087,4.92351,-10.0927305,0.42717487,-0.4277436,0.8101028,hungry
-95.73765,-3.186377,-9.820868,17.779207,-3.2839613,5.339204,-11.387887,2.8062093,-18.784449,-8.132821,-6.8931847,-1.9814394,-4.7790995,-6.692251,-11.680765,-5.0202456,-6.0676665,-7.574986,hungry
-247.47044,26.539347,-22.456425,-3.1660306,-8.536095,-3.6236703,-1.9528015,-8.475103,-17.53284,-1.8162543,-17.88558,-5.0717444,-13.002415,-7.5686207,-15.511754,-7.587935,-8.424423,-3.0828083,hungry
-295.1944,47.38523,-39.979485,-15.92757,-23.409784,11.029744,-18.29437,-13.16654,-12.040442,-8.61736,-8.73182,-7.7937765,-1.4929278,7.629135,-0.86224115,-1.926092,-8.057566,-1.2625299,hungry
197.35506,-1.7516443,0.67650825,0.37199873,0.012407799,-0.13863343,0.19437234,0.82151335,-0.28647617,-1.2732778,-0.71482354,-0.13790858,0.54271805,-0.76640373,-0.97220534,-0.5967302,-0.032817233,-0.1425643,discomfort
-183.61818,27.311903,-10.300165,0.43065917,-11.696035,2.9324,-22.559843,-19.737455,-8.649457,-9.228937,-0.44087163,-14.920836,-9.857322,-9.253929,-4.6163116,-7.125207,-2.739103,1.4997507,discomfort
-131.27971,21.205914,-34.534607,-33.751324,-33.04424,5.8399463,-20.56489,-2.1414173,-11.258945,-2.2738278,-4.568616,3.8439307,8.31322,2.656749,-6.143098,-7.42014,-6.2279286,-0.61087,discomfort
